grade,token_count,row,prompt_char_count,real_prompt_tokens,updated_token_ratio
1.0,52860,310,253056,52860,0.21790152922198575
1.0,43205,346,209060,43205,0.21790152922198575
1.0,53803,338,247263,53803,0.21790152922198575
1.0,41590,348,189137,41590,0.21790152922198575
1.0,53742,325,244435,53742,0.21790152922198575
1.0,49514,354,228654,49514,0.21790152922198575
0.9933929265448892,65071,351,301787,65071,0.21790152922198575
1.0,64293,353,295670,64293,0.21790152922198575
1.0,57337,365,263050,57337,0.21776756402595937
1.0,34404,349,159359,34404,0.21776756402595937
1.0,50727,362,229500,50727,0.21776756402595937
1.0,64325,361,291828,64325,0.21776756402595937
1.0,53023,352,245461,53023,0.21776756402595937
1.0,65854,366,304884,65854,0.21776756402595937
1.0,62109,368,287802,62109,0.21776756402595937
1.0,53382,372,250024,53382,0.21776756402595937
1.0,48424,367,222503,48424,0.21776756402595937
1.0,45301,370,211666,45301,0.21776756402595937
1.0,56122,373,255959,56122,0.2177169808952785
1.0,55963,359,260249,55963,0.2177169808952785
1.0,44248,369,210339,44248,0.2177169808952785
1.0,43913,374,204455,43913,0.2177169808952785
0.02713649250708789,64201,364,294765,64201,0.2177169808952785
1.0,62591,371,297657,62591,0.2177169808952785
1.0,63039,377,290833,63039,0.2177169808952785
1.0,39996,375,183189,39996,0.2177169808952785
1.0,59544,350,275763,59544,0.2177169808952785
1.0,51186,387,234767,51186,0.2177169808952785
1.0,58536,380,274444,58536,0.21756064848882894
1.0,45742,382,208330,45742,0.21756064848882894
1.0,66730,376,302141,66730,0.21756064848882894
1.0,66592,356,306224,66592,0.21756064848882894
1.0,53486,378,247963,53486,0.21756064848882894
1.0,57427,343,262723,57427,0.21756064848882894
1.0,50984,379,235600,50984,0.21756064848882894
1.0,51507,358,237503,51507,0.21756064848882894
1.0,42452,390,196612,42452,0.21756064848882894
0.07064868336544637,42557,355,199790,42557,0.21756064848882894
1.0,39584,384,187307,39584,0.21750559789636956
1.0,66636,363,305818,66636,0.21750559789636956
1.0,56905,381,259132,56905,0.21750559789636956
1.0,46712,360,216882,46712,0.21750559789636956
1.0,51287,383,234135,51287,0.21750559789636956
1.0,48130,386,227205,48130,0.21750559789636956
1.0,40978,335,191876,40978,0.21750559789636956
1.0,54284,395,247418,54284,0.21750559789636956
1.0,34473,341,165131,34473,0.21750559789636956
0.09113179813816756,67014,391,314331,67014,0.21750559789636956
1.0,49999,394,234295,49999,0.2173846855965605
1.0,49727,389,238131,49727,0.2173846855965605
1.0,52276,398,237268,52276,0.2173846855965605
1.0,36368,388,165054,36368,0.2173846855965605
1.0,35699,393,170838,35699,0.2173846855965605
1.0,53220,357,247608,53220,0.2173846855965605
0.9959595959595959,49751,340,224896,49751,0.2173846855965605
1.0,66275,396,296993,66275,0.2173846855965605
1.0,43380,397,199767,43380,0.2173846855965605
1.0,59981,385,279990,59981,0.2173846855965605
0.9990478004189678,53301,392,249065,53301,0.21733115823672872
1.0,7604,410,31100,7604,0.21733115823672872
1.0,7993,400,34237,7993,0.21733115823672872
0.0,7195,403,36133,7195,0.21733115823672872
1.0,63146,399,295229,63146,0.21733115823672872
1.0,5324,406,22550,5324,0.21733115823672872
1.0,6462,402,33700,6462,0.21733115823672872
0.0045377197958026095,4655,412,20300,4655,0.21733115823672872
1.0,6357,405,26799,6357,0.21733115823672872
1.0,6521,404,27549,6521,0.21733115823672872
1.0,5969,413,26117,5969,0.21769919399449514
1.0,6584,419,29135,6584,0.21769919399449514
1.0,7620,401,29284,7620,0.21769919399449514
1.0,6816,428,32163,6816,0.21769919399449514
1.0,5860,415,24905,5860,0.21769919399449514
1.0,5972,408,28896,5972,0.21769919399449514
1.0,7219,409,35222,7219,0.21769919399449514
1.0,5038,414,20907,5038,0.21769919399449514
1.0,6576,418,27487,6576,0.21769919399449514
1.0,5819,416,22894,5819,0.21769919399449514
1.0,6298,426,31237,6298,0.21817214150964834
1.0,6580,407,29248,6580,0.21817214150964834
1.0,6950,422,27632,6950,0.21817214150964834
1.0,6548,423,30841,6548,0.21817214150964834
1.0,6001,420,23095,6001,0.21817214150964834
1.0,6622,424,26616,6622,0.21817214150964834
1.0,5170,417,21438,5170,0.21817214150964834
0.9989863152559554,7038,411,27327,7038,0.21817214150964834
1.0,5634,425,25295,5634,0.21817214150964834
0.9702244617498855,5834,421,27790,5834,0.21817214150964834
1.0,7070,430,31724,7070,0.2189110745072535
1.0,6364,429,31274,6364,0.2189110745072535
1.0,6982,433,33259,6982,0.2189110745072535
1.0,4567,437,18341,4567,0.2189110745072535
1.0,5502,446,26606,5502,0.2189110745072535
1.0,6734,436,30410,6734,0.2189110745072535
1.0,6377,434,26734,6377,0.2189110745072535
1.0,6985,439,26901,6985,0.2189110745072535
1.0,5625,441,27161,5625,0.2189110745072535
1.0,6434,438,28681,6434,0.2189110745072535
1.0,4631,440,18832,4631,0.21923224178723502
1.0,6416,427,25068,6416,0.21923224178723502
1.0,5819,457,24237,5819,0.21923224178723502
1.0,5726,431,22395,5726,0.21923224178723502
1.0,5495,442,22869,5495,0.21923224178723502
1.0,4864,453,19856,4864,0.21923224178723502
1.0,7267,450,30265,7267,0.21923224178723502
1.0,5615,448,22963,5615,0.21923224178723502
1.0,6413,445,33496,6413,0.21923224178723502
1.0,7016,444,27463,7016,0.21923224178723502
1.0,6584,449,34089,6584,0.21990960424915607
1.0,6681,435,31232,6681,0.21990960424915607
1.0,7043,454,28606,7043,0.21990960424915607
0.9994952044422009,7780,451,32198,7780,0.21990960424915607
1.0,7696,456,32255,7696,0.21990960424915607
1.0,7319,443,33424,7319,0.21990960424915607
1.0,6193,447,24194,6193,0.21990960424915607
1.0,8092,458,36966,8092,0.21990960424915607
1.0,5885,455,26805,5885,0.21990960424915607
1.0,7385,452,29483,7385,0.21990960424915607
1.0,5768,459,25177,5768,0.22042589484000705
1.0,7322,461,34127,7322,0.22042589484000705
1.0,7498,460,32783,7498,0.22042589484000705
1.0,7085,464,31781,7085,0.22042589484000705
1.0,4493,485,18930,4493,0.22042589484000705
1.0,6358,470,32355,6358,0.22042589484000705
1.0,5492,471,26665,5492,0.22042589484000705
0.9945155393053017,4393,474,17565,4393,0.22042589484000705
1.0,5881,462,22790,5881,0.22042589484000705
1.0,5564,484,28046,5564,0.22042589484000705
1.0,6012,465,29513,6012,0.22047036048978194
1.0,7810,466,30073,7810,0.22047036048978194
1.0,7551,483,29961,7551,0.22047036048978194
1.0,5290,472,23953,5290,0.22047036048978194
1.0,5503,476,24334,5503,0.22047036048978194
1.0,6995,489,30121,6995,0.22047036048978194
1.0,6885,463,31227,6885,0.22047036048978194
1.0,6462,487,26879,6462,0.22047036048978194
1.0,5755,482,22510,5755,0.22047036048978194
1.0,7387,481,31800,7387,0.22047036048978194
1.0,6342,477,29864,6342,0.22099701957661452
1.0,5677,475,22561,5677,0.22099701957661452
0.1483041921213398,5946,468,28339,5946,0.22099701957661452
1.0,5422,478,25596,5422,0.22099701957661452
1.0,5155,488,21951,5155,0.22099701957661452
1.0,7485,467,31285,7485,0.22099701957661452
1.0,6384,480,33783,6384,0.22099701957661452
1.0,7115,479,33069,7115,0.22099701957661452
0.14802947773149633,6474,486,29527,6474,0.22099701957661452
1.0,6132,473,28659,6132,0.22099701957661452
1.0,5798,495,29168,5798,0.22090573143198805
1.0,5504,469,25740,5504,0.22090573143198805
1.0,6450,499,30515,6450,0.22090573143198805
1.0,7671,494,29799,7671,0.22090573143198805
1.0,6104,491,29998,6104,0.22090573143198805
1.0,96597,604,446298,96597,0.22090573143198805
1.0,69612,605,325167,69612,0.22090573143198805
1.0,90756,600,412915,90756,0.22090573143198805
1.0,5702,493,22100,5702,0.22090573143198805
1.0,7436,492,28651,7436,0.22090573143198805
1.0,6630,497,33747,6630,0.22104364026385506
0.9947478991596639,5360,498,22234,5360,0.22104364026385506
1.0,5774,490,26222,5774,0.22104364026385506
1.0,78274,612,358029,78274,0.22104364026385506
1.0,111371,610,508069,111371,0.22104364026385506
1.0,84296,611,387225,84296,0.22104364026385506
1.0,84581,613,382687,84581,0.22104364026385506
1.0,100160,621,461508,100160,0.22104364026385506
1.0,99120,617,457822,99120,0.22104364026385506
1.0,98583,607,461742,98583,0.22104364026385506
1.0,84270,603,380342,84270,0.22103064106044346
1.0,79061,602,362214,79061,0.22103064106044346
1.0,80498,615,374637,80498,0.22103064106044346
1.0,99310,624,458897,99310,0.22103064106044346
1.0,87960,608,413822,87960,0.22103064106044346
0.010101010101010102,103120,619,474666,103120,0.22103064106044346
1.0,69706,618,330213,69706,0.22103064106044346
1.0,4510,496,20266,4510,0.22103064106044346
1.0,97420,609,450344,97420,0.22103064106044346
1.0,99332,627,457467,99332,0.22103064106044346
0.022998296422487224,74153,606,342719,74153,0.2208822243213767
1.0,103071,601,469697,103071,0.2208822243213767
1.0,108216,616,499635,108216,0.2208822243213767
1.0,73744,659,339100,73744,0.2208822243213767
1.0,72260,639,326797,72260,0.2208822243213767
1.0,96622,661,445347,96622,0.2208822243213767
0.03640877120397187,90219,664,411945,90219,0.2208822243213767
1.0,72022,637,331284,72022,0.2208822243213767
0.1397984886649874,107628,658,494913,107628,0.2208822243213767
1.0,92676,653,425776,92676,0.2208822243213767
1.0,100526,642,462819,100526,0.2208822243213767
1.0,68778,663,316370,68778,0.21825700774631768
1.0,94916,657,443145,94916,0.21825700774631768
1.0,97603,634,447873,97603,0.21825700774631768
1.0,108868,655,498335,108868,0.21825700774631768
1.0,74606,662,339977,74606,0.21825700774631768
1.0,110370,648,511620,110370,0.21825700774631768
1.0,77200,636,356820,77200,0.21825700774631768
1.0,110451,628,500136,110451,0.21825700774631768
1.0,70691,652,319495,70691,0.21825700774631768
1.0,73621,649,336886,73621,0.21825700774631768
0.004282655246252677,110341,631,507683,110341,0.2181324714734442
1.0,93410,654,429018,93410,0.2181324714734442
0.9956656346749226,103429,643,467845,103429,0.2181324714734442
0.09295774647887324,112735,650,518254,112735,0.2181324714734442
1.0,89758,656,412882,89758,0.2181324714734442
1.0,102729,651,467494,102729,0.2181324714734442
1.0,81179,640,373285,81179,0.2181324714734442
1.0,80645,668,370206,80645,0.2181324714734442
1.0,101532,645,464504,101532,0.2181324714734442
0.03664780382646187,71129,641,327186,71129,0.2181324714734442
0.02945236999539807,76310,647,350185,76310,0.21817740362409505
1.0,75823,638,350719,75823,0.21817740362409505
1.0,96574,674,442335,96574,0.21817740362409505
1.0,74367,679,341799,74367,0.21817740362409505
1.0,95852,675,444993,95852,0.21817740362409505
1.0,78979,670,358750,78979,0.21817740362409505
1.0,94829,669,432761,94829,0.21817740362409505
1.0,109284,673,498601,109284,0.21817740362409505
1.0,72528,689,335593,72528,0.21817740362409505
1.0,76934,684,353352,76934,0.21817740362409505
1.0,112812,671,517722,112812,0.21807556249620408
1.0,97148,682,442074,97148,0.21807556249620408
1.0,92491,688,431927,92491,0.21807556249620408
1.0,96996,698,446940,96996,0.21807556249620408
1.0,71205,693,331793,71205,0.21807556249620408
0.015611448395490026,76819,676,356069,76819,0.21807556249620408
0.1464088397790055,98523,686,454715,98523,0.21807556249620408
1.0,109966,680,503915,109966,0.21807556249620408
0.11588785046728972,74475,695,342650,74475,0.21807556249620408
1.0,81450,683,379136,81450,0.21807556249620408
1.0,75008,690,344808,75008,0.2177778714464915
1.0,12541,713,55087,12541,0.2177778714464915
1.0,114454,681,526861,114454,0.2177778714464915
1.0,110998,697,510446,110998,0.2177778714464915
1.0,74623,699,338982,74623,0.2177778714464915
1.0,12901,706,64247,12901,0.2177778714464915
1.0,13290,705,60350,13290,0.2177778714464915
1.0,9247,700,47374,9247,0.2177778714464915
1.0,109743,696,500079,109743,0.2177778714464915
1.0,10117,711,45248,10117,0.2177778714464915
1.0,13167,709,60603,13167,0.21746497527100395
1.0,8407,704,39211,8407,0.21746497527100395
1.0,87577,691,405806,87577,0.21746497527100395
1.0,12229,707,59470,12229,0.21746497527100395
1.0,11602,712,50152,11602,0.21746497527100395
1.0,11690,717,51339,11690,0.21746497527100395
1.0,10340,714,47883,10340,0.21746497527100395
1.0,12427,703,61484,12427,0.21746497527100395
1.0,16431,719,74722,16431,0.21746497527100395
1.0,13280,727,64041,13280,0.21746497527100395
1.0,15040,736,67065,15040,0.217319536455007
1.0,16471,720,76013,16471,0.217319536455007
1.0,14143,726,64879,14143,0.217319536455007
0.0,9879,731,43330,9879,0.217319536455007
1.0,13487,728,62534,13487,0.217319536455007
1.0,11818,723,56144,11818,0.217319536455007
1.0,14690,730,63995,14690,0.217319536455007
1.0,10311,733,44953,10311,0.217319536455007
1.0,14970,737,66535,14970,0.217319536455007
0.999165623696287,9084,734,42009,9084,0.217319536455007
1.0,16064,724,73223,16064,0.21775935757456585
1.0,13112,722,61596,13112,0.21775935757456585
1.0,14533,740,63940,14533,0.21775935757456585
1.0,9781,732,46912,9781,0.21775935757456585
0.09362224039247752,13028,735,59391,13028,0.21775935757456585
1.0,11604,725,56200,11604,0.21775935757456585
1.0,15673,743,75528,15673,0.21775935757456585
1.0,15712,738,72487,15712,0.21775935757456585
1.0,12470,746,56331,12470,0.21775935757456585
1.0,12748,721,62253,12748,0.21775935757456585
1.0,11902,744,52117,11902,0.21748923307302184
1.0,11409,749,53383,11409,0.21748923307302184
1.0,11047,745,50426,11047,0.21748923307302184
1.0,13185,729,61251,13185,0.21748923307302184
1.0,15288,752,67957,15288,0.21748923307302184
1.0,12879,747,58418,12879,0.21748923307302184
1.0,16587,751,75943,16587,0.21748923307302184
1.0,13966,741,63082,13966,0.21748923307302184
1.0,11873,755,51217,11873,0.21748923307302184
1.0,8127,739,37670,8127,0.21748923307302184
1.0,8082,742,33325,8082,0.21797402990180806
0.17858980957282553,10592,750,48280,10592,0.21797402990180806
1.0,8894,702,42337,8894,0.21797402990180806
1.0,15301,758,73135,15301,0.21797402990180806
1.0,15199,716,70911,15199,0.21797402990180806
1.0,11993,757,52097,11993,0.21797402990180806
1.0,11300,748,51797,11300,0.21797402990180806
1.0,12192,753,59100,12192,0.21797402990180806
1.0,9154,710,42776,9154,0.21797402990180806
1.0,12744,708,60515,12744,0.21797402990180806
1.0,15431,718,77259,15431,0.21754001622942587
1.0,15313,763,73257,15313,0.21754001622942587
1.0,8552,767,37451,8552,0.21754001622942587
1.0,10229,754,42275,10229,0.21754001622942587
1.0,10644,715,45885,10644,0.21754001622942587
1.0,13336,759,60604,13336,0.21754001622942587
1.0,11807,768,53907,11807,0.21754001622942587
1.0,7853,762,37346,7853,0.21754001622942587
1.0,14703,764,65453,14703,0.21754001622942587
0.0,15676,756,74437,15676,0.21754001622942587
1.0,10654,778,49768,10654,0.21782812466430718
1.0,16144,761,80477,16144,0.21782812466430718
1.0,8261,766,35461,8261,0.21782812466430718
1.0,15474,760,66124,15474,0.21782812466430718
1.0,13352,777,60369,13352,0.21782812466430718
1.0,8523,773,38547,8523,0.21782812466430718
1.0,9816,779,42080,9816,0.21782812466430718
1.0,13748,769,61698,13748,0.21782812466430718
0.006858122588941277,12776,774,57597,12776,0.21782812466430718
1.0,9314,772,46464,9314,0.21782812466430718
1.0,11214,765,49668,11214,0.21810295034371419
0.010582010582010581,8696,781,38836,8696,0.21810295034371419
1.0,15964,771,73577,15964,0.21810295034371419
1.0,12057,780,57005,12057,0.21810295034371419
1.0,8774,701,41972,8774,0.21810295034371419
1.0,14764,783,63786,14764,0.21810295034371419
1.0,7963,776,39232,7963,0.21810295034371419
1.0,14775,775,69273,14775,0.21810295034371419
1.0,14687,791,67230,14687,0.21810295034371419
1.0,16117,782,74442,16117,0.21810295034371419
1.0,14569,790,62795,14569,0.218067953578675
1.0,9472,788,45777,9472,0.218067953578675
1.0,8136,784,39906,8136,0.218067953578675
1.0,9063,789,38737,9063,0.218067953578675
1.0,11395,796,51962,11395,0.218067953578675
1.0,16215,793,74229,16215,0.218067953578675
0.09731395860854249,15763,770,74586,15763,0.218067953578675
1.0,15739,797,76894,15739,0.218067953578675
1.0,10451,799,51548,10451,0.218067953578675
1.0,15210,794,68289,15210,0.218067953578675
0.1290462741690202,15058,785,64931,15058,0.21790277711108444
1.0,15780,786,72213,15780,0.21790277711108444
1.0,13406,795,62054,13406,0.21790277711108444
1.0,12519,792,62479,12519,0.21790277711108444
1.0,13347,787,59338,13347,0.21790277711108444
1.0,9198,798,42894,9198,0.21790277711108444
1.0,140961,32,646549,140961,0.2179027771110844
1.0,209930,30,968159,209930,0.2179027771110844
1.0,180836,34,836018,180836,0.2179027771110844
1.0,184825,13,877890,184825,0.2179027771110844
0.05436893203883495,229441,2,1052914,229441,0.2179027771110844
0.010067114093959731,145343,7,663528,145343,0.2179027771110844
1.0,186283,8,852458,186283,0.2179027771110844
1.0,174075,29,805120,174075,0.2179027771110844
1.0,212195,26,971429,212195,0.21697238919380762
0.01698043558508675,190721,10,880860,190721,0.21697238919380762
1.0,201706,15,938617,201706,0.21697238919380762
1.0,225699,18,1042149,225699,0.21697238919380762
1.0,193451,9,887897,193451,0.21697238919380762
1.0,162310,1,744605,162310,0.21697238919380762
1.0,182505,35,832975,182505,0.21697238919380762
0.06525182134938233,175953,27,808300,175953,0.21697238919380762
1.0,162382,14,750064,162382,0.21697238919380762
1.0,152067,0,704124,152067,0.21697238919380762
1.0,185470,46,856318,185470,0.21696977573831452
1.0,229270,42,1050598,229270,0.21696977573831452
1.0,201984,31,923357,201984,0.21696977573831452
1.0,189469,38,874883,189469,0.21696977573831452
0.056128293241695305,168944,6,772143,168944,0.21696977573831452
1.0,190340,19,875146,190340,0.21696977573831452
1.0,207870,25,953758,207870,0.21696977573831452
0.0181360201511335,182576,37,833829,182576,0.21696977573831452
1.0,205052,44,942524,205052,0.21696977573831452
1.0,144958,56,661992,144958,0.21696977573831452
1.0,186149,11,861343,186149,0.21729283487294715
1.0,148436,48,682583,148436,0.21729283487294715
0.11116777154513004,216993,39,996726,216993,0.21729283487294715
1.0,145487,57,666248,145487,0.21729283487294715
1.0,143243,45,664473,143243,0.21729283487294715
0.15153124446804744,219778,53,1020088,219778,0.21729283487294715
1.0,188805,60,865931,188805,0.21729283487294715
0.03694202154951257,217230,24,1001046,217230,0.21729283487294715
0.9991873222267371,146729,64,672328,146729,0.21729283487294715
0.9978319783197832,217297,5,996033,217297,0.21729283487294715
1.0,214435,73,962736,214435,0.21743805507942549
1.0,140248,71,648366,140248,0.21743805507942549
1.0,190981,55,919934,190981,0.21743805507942549
0.022501654533421574,197878,79,913204,197878,0.21743805507942549
1.0,199577,75,924670,199577,0.21743805507942549
1.0,152063,20,702607,152063,0.21743805507942549
1.0,186943,76,856564,186943,0.21743805507942549
1.0,201939,72,932375,201939,0.21743805507942549
0.029576746557878633,207466,22,961095,207466,0.21743805507942549
0.03417198648141194,138643,78,630630,138643,0.21743805507942549
0.06103286384976526,183928,84,853793,183928,0.21712707151013982
1.0,159537,74,733880,159537,0.21712707151013982
1.0,151504,33,700681,151504,0.21712707151013982
1.0,204745,17,950153,204745,0.21712707151013982
1.0,213070,81,973039,213070,0.21712707151013982
1.0,146263,87,673594,146263,0.21712707151013982
1.0,210598,80,958722,210598,0.21712707151013982
1.0,215925,28,996549,215925,0.21712707151013982
1.0,220907,86,1007584,220907,0.21712707151013982
1.0,146997,70,672697,146997,0.21712707151013982
1.0,168004,50,766740,168004,0.21724633566398655
1.0,227959,92,1054443,227959,0.21724633566398655
1.0,157011,82,719678,157011,0.21724633566398655
1.0,214621,62,983925,214621,0.21724633566398655
1.0,120928,623,565035,120928,0.21724633566398655
1.0,197825,52,915237,197825,0.21724633566398655
1.0,114824,614,526252,114824,0.21724633566398655
1.0,122824,625,566359,122824,0.21724633566398655
1.0,133915,635,620088,133915,0.21724633566398655
1.0,216594,12,1002177,216594,0.21724633566398655
1.0,118662,632,547648,118662,0.21716068922228138
1.0,132745,629,607876,132745,0.21716068922228138
0.050422705314009664,146638,88,684263,146638,0.21716068922228138
1.0,152935,94,711228,152935,0.21716068922228138
1.0,165180,89,763351,165180,0.21716068922228138
1.0,122643,660,574770,122643,0.21716068922228138
1.0,135306,626,619365,135306,0.21716068922228138
1.0,177078,96,811781,177078,0.21716068922228138
1.0,117445,620,541047,117445,0.21716068922228138
1.0,201057,93,927536,201057,0.21716068922228138
1.0,135295,644,624227,135295,0.21707360028161732
1.0,123022,667,565603,123022,0.21707360028161732
0.02445302445302445,112188,630,527022,112188,0.21707360028161732
1.0,121887,666,551335,121887,0.21707360028161732
1.0,226726,95,1046997,226726,0.21707360028161732
1.0,119471,633,545039,119471,0.21707360028161732
1.0,124156,678,573911,124156,0.21707360028161732
0.0689908256880734,133071,685,614297,133071,0.21707360028161732
0.11873402791429133,130002,694,596840,130002,0.21707360028161732
1.0,115451,622,534742,115451,0.21707360028161732
1.0,119983,692,554119,119983,0.21706989901213267
1.0,113456,672,526835,113456,0.21706989901213267
0.11065362840967576,133749,687,630925,133749,0.21706989901213267
1.0,127181,665,581629,127181,0.21706989901213267
