grade,token_count,row,prompt_char_count,real_prompt_tokens,updated_token_ratio
1.0,28435,188,132921,28435,0.2187171998842524
1.0,24383,195,109236,24383,0.2187171998842524
0.9951942330796957,21615,185,101126,21615,0.2187171998842524
1.0,39549,311,185203,39549,0.2187171998842524
1.0,20998,199,97598,20998,0.2187171998842524
1.0,56081,318,260119,56081,0.2187171998842524
1.0,59735,303,273584,59735,0.2187171998842524
1.0,24364,194,119360,24364,0.21830902031291857
1.0,31124,196,149639,31124,0.21830902031291857
1.0,67858,315,310765,67858,0.21830902031291857
1.0,31382,189,144628,31382,0.21830902031291857
0.9981060606060606,141027,32,646549,141027,0.21830902031291857
1.0,36647,306,166642,36647,0.21830902031291857
0.08056872037914692,168081,50,766740,168081,0.21830902031291857
1.0,53154,308,245300,53154,0.21830902031291857
1.0,40665,300,187664,40665,0.21830902031291857
1.0,31536,197,144861,31536,0.21830902031291857
1.0,34498,314,154034,34498,0.2182516384277441
1.0,50249,316,229024,50249,0.2182516384277441
1.0,61591,304,288308,61591,0.2182516384277441
1.0,38369,312,177800,38369,0.2182516384277441
0.08650519031141868,41466,330,191027,41466,0.2182516384277441
1.0,41662,339,194662,41662,0.2182516384277441
1.0,44177,309,201408,44177,0.2182516384277441
1.0,45926,342,212328,45926,0.2182516384277441
1.0,52888,310,253056,52888,0.2182516384277441
0.2030350601779173,63930,327,297500,63930,0.2182516384277441
1.0,40458,307,184100,40458,0.21808517185340398
1.0,60929,302,286729,60929,0.21808517185340398
1.0,44475,319,200027,44475,0.21808517185340398
0.9991405242801891,66491,322,304242,66491,0.21808517185340398
1.0,61305,326,278793,61305,0.21808517185340398
1.0,38272,332,184864,38272,0.21808517185340398
0.15843465045592706,61688,301,287615,61688,0.21808517185340398
1.0,37846,337,176456,37846,0.21808517185340398
1.0,44921,333,212220,44921,0.21808517185340398
1.0,40995,335,191876,40995,0.21808517185340398
1.0,55176,313,246113,55176,0.21793806134722488
0.13420542635658914,162381,1,744605,162381,0.21793806134722488
1.0,52487,324,242331,52487,0.21793806134722488
1.0,45176,321,209804,45176,0.21793806134722488
1.0,60341,305,282971,60341,0.21793806134722488
1.0,53765,325,244435,53765,0.21793806134722488
1.0,57926,328,264184,57926,0.21793806134722488
1.0,63219,323,295128,63219,0.21793806134722488
0.014973262032085561,56487,320,266702,56487,0.21793806134722488
1.0,59576,334,274948,59576,0.21793806134722488
1.0,53829,338,247263,53829,0.2178346946771111
1.0,53043,352,245461,53043,0.2178346946771111
1.0,58678,336,269914,58678,0.2178346946771111
1.0,46737,360,216882,46737,0.2178346946771111
1.0,43228,346,209060,43228,0.2178346946771111
1.0,42576,355,199790,42576,0.2178346946771111
0.9746757257566399,34489,341,165131,34489,0.2178346946771111
1.0,59574,350,275763,59574,0.2178346946771111
1.0,51540,358,237503,51540,0.2178346946771111
1.0,57444,343,262723,57444,0.2178346946771111
1.0,41609,348,189137,41609,0.21766444584720473
1.0,34622,344,155381,34622,0.21766444584720473
1.0,65094,351,301787,65094,0.21766444584720473
1.0,41564,345,184822,41564,0.21766444584720473
1.0,47508,347,217874,47508,0.21766444584720473
0.9993238674780257,49772,340,224896,49772,0.21766444584720473
1.0,66623,356,306224,66623,0.21766444584720473
0.999438202247191,40019,375,183189,40019,0.21766444584720473
1.0,34421,349,159359,34421,0.21766444584720473
1.0,53403,372,250024,53403,0.21766444584720473
1.0,51643,331,238316,51643,0.21771127572948867
1.0,49542,354,228654,49542,0.21771127572948867
1.0,43930,374,204455,43930,0.21771127572948867
0.9997837837837837,56149,373,255959,56149,0.21771127572948867
1.0,44264,369,210339,44264,0.21771127572948867
1.0,45766,382,208330,45766,0.21771127572948867
1.0,57363,365,263050,57363,0.21771127572948867
0.018163471241170535,45327,370,211666,45327,0.21771127572948867
0.028949545078577336,65883,366,304884,65883,0.21771127572948867
1.0,53242,357,247608,53242,0.21771127572948867
1.0,48452,367,222503,48452,0.21763231195649374
1.0,63512,329,299185,63512,0.21763231195649374
1.0,64223,364,294765,64223,0.21763231195649374
1.0,55990,359,260249,55990,0.21763231195649374
1.0,63071,377,290833,63071,0.21763231195649374
1.0,53509,378,247963,53509,0.21763231195649374
1.0,66673,363,305818,66673,0.21763231195649374
1.0,60000,385,279990,60000,0.21763231195649374
1.0,50030,394,234295,50030,0.21763231195649374
1.0,50744,362,229500,50744,0.21763231195649374
0.09081527347781218,39670,317,183380,39670,0.2175568768429869
1.0,58572,380,274444,58572,0.2175568768429869
0.05679579776756402,67035,391,314331,67035,0.2175568768429869
1.0,6463,402,33700,6463,0.2175568768429869
1.0,6528,404,27549,6528,0.2175568768429869
1.0,66772,376,302141,66772,0.2175568768429869
1.0,6358,405,26799,6358,0.2175568768429869
0.9953271028037384,51218,387,234767,51218,0.2175568768429869
1.0,62615,371,297657,62615,0.2175568768429869
1.0,51012,379,235600,51012,0.2175568768429869
1.0,64310,353,295670,64310,0.21755996470450878
1.0,48147,386,227205,48147,0.21755996470450878
1.0,39598,384,187307,39598,0.21755996470450878
1.0,49740,389,238131,49740,0.21755996470450878
1.0,7196,403,36133,7196,0.21755996470450878
1.0,35711,393,170838,35711,0.21755996470450878
1.0,7621,401,29284,7621,0.21755996470450878
1.0,36386,388,165054,36386,0.21755996470450878
1.0,62136,368,287802,62136,0.21755996470450878
1.0,7998,400,34237,7998,0.21755996470450878
1.0,7610,410,31100,7610,0.21774030441636233
1.0,5044,414,20907,5044,0.21774030441636233
1.0,5862,415,24905,5862,0.21774030441636233
1.0,5970,413,26117,5970,0.21774030441636233
1.0,5975,408,28896,5975,0.21774030441636233
1.0,6582,418,27487,6582,0.21774030441636233
1.0,7039,411,27327,7039,0.21774030441636233
1.0,6581,407,29248,6581,0.21774030441636233
1.0,6951,422,27632,6951,0.21774030441636233
1.0,53322,392,249065,53322,0.21774030441636233
1.0,5838,421,27790,5838,0.21831579592335099
1.0,6299,426,31237,6299,0.21831579592335099
1.0,52303,398,237268,52303,0.21831579592335099
1.0,7220,409,35222,7220,0.21831579592335099
1.0,5635,425,25295,5635,0.21831579592335099
1.0,54308,395,247418,54308,0.21831579592335099
1.0,6549,423,30841,6549,0.21831579592335099
1.0,6587,419,29135,6587,0.21831579592335099
1.0,6366,429,31274,6366,0.21831579592335099
1.0,6817,428,32163,6817,0.21831579592335099
1.0,63169,399,295229,63169,0.21812452211823335
1.0,56931,381,259132,56931,0.21812452211823335
1.0,66304,396,296993,66304,0.21812452211823335
1.0,42469,390,196612,42469,0.21812452211823335
1.0,43401,397,199767,43401,0.21812452211823335
1.0,5823,416,22894,5823,0.21812452211823335
1.0,5331,406,22550,5331,0.21812452211823335
1.0,4573,437,18341,4573,0.21812452211823335
1.0,6005,420,23095,6005,0.21812452211823335
0.0045377197958026095,4656,412,20300,4656,0.21812452211823335
1.0,6440,438,28681,6440,0.21872038041280437
1.0,7076,430,31724,7076,0.21872038041280437
1.0,4637,440,18832,4637,0.21872038041280437
1.0,51313,383,234135,51313,0.21872038041280437
1.0,6983,433,33259,6983,0.21872038041280437
1.0,6383,434,26734,6383,0.21872038041280437
1.0,64345,361,291828,64345,0.21872038041280437
1.0,6626,424,26616,6626,0.21872038041280437
1.0,6991,439,26901,6991,0.21872038041280437
1.0,7021,444,27463,7021,0.21872038041280437
0.9991886409736308,5626,441,27161,5626,0.2192667539208608
1.0,6414,445,33496,6414,0.2192667539208608
1.0,5174,417,21438,5174,0.2192667539208608
1.0,5499,442,22869,5499,0.2192667539208608
1.0,5621,448,22963,5621,0.2192667539208608
1.0,6199,447,24194,6199,0.2192667539208608
1.0,7704,456,32255,7704,0.2192667539208608
1.0,7785,451,32198,7785,0.2192667539208608
1.0,5503,446,26606,5503,0.2192667539208608
1.0,8094,458,36966,8094,0.2192667539208608
1.0,4869,453,19856,4869,0.2197603308012075
1.0,5827,457,24237,5827,0.2197603308012075
1.0,5731,431,22395,5731,0.2197603308012075
1.0,6735,436,30410,6735,0.2197603308012075
1.0,6422,427,25068,6422,0.2197603308012075
1.0,7386,452,29483,7386,0.2197603308012075
1.0,6585,449,34089,6585,0.2197603308012075
1.0,7500,460,32783,7500,0.2197603308012075
1.0,7326,461,34127,7326,0.2197603308012075
1.0,7320,443,33424,7320,0.2197603308012075
1.0,7044,454,28606,7044,0.22022017444558323
1.0,5887,462,22790,5887,0.22022017444558323
1.0,7811,466,30073,7811,0.22022017444558323
1.0,4497,485,18930,4497,0.22022017444558323
1.0,5493,471,26665,5493,0.22022017444558323
1.0,7273,450,30265,7273,0.22022017444558323
1.0,7487,467,31285,7487,0.22022017444558323
1.0,6359,470,32355,6359,0.22022017444558323
1.0,4399,474,17565,4399,0.22022017444558323
1.0,5423,478,25596,5423,0.22022017444558323
1.0,5504,476,24334,5504,0.220647997061228
1.0,6015,465,29513,6015,0.220647997061228
1.0,6468,487,26879,6468,0.220647997061228
1.0,5157,488,21951,5157,0.220647997061228
1.0,7001,489,30121,7001,0.220647997061228
1.0,6343,477,29864,6343,0.220647997061228
1.0,5769,459,25177,5769,0.220647997061228
1.0,7389,481,31800,7389,0.220647997061228
1.0,6682,435,31232,6682,0.220647997061228
0.997979797979798,5760,482,22510,5760,0.220647997061228
1.0,5684,475,22561,5684,0.22098462742598965
1.0,7089,464,31781,7089,0.22098462742598965
1.0,5565,484,28046,5565,0.22098462742598965
1.0,7552,483,29961,7552,0.22098462742598965
1.0,6385,480,33783,6385,0.22098462742598965
1.0,5886,455,26805,5886,0.22098462742598965
1.0,5708,493,22100,5708,0.22098462742598965
1.0,6136,473,28659,6136,0.22098462742598965
0.1796875,6887,463,31227,6887,0.22098462742598965
1.0,6631,497,33747,6631,0.22098462742598965
1.0,5799,495,29168,5799,0.2208572686724068
1.0,7437,492,28651,7437,0.2208572686724068
1.0,7118,479,33069,7118,0.2208572686724068
0.9995519713261649,5952,468,28339,5952,0.2208572686724068
0.14802947773149633,6476,486,29527,6476,0.2208572686724068
1.0,5775,490,26222,5775,0.2208572686724068
1.0,6107,491,29998,6107,0.2208572686724068
1.0,7672,494,29799,7672,0.2208572686724068
1.0,5367,498,22234,5367,0.2208572686724068
1.0,6452,499,30515,6452,0.2208572686724068
1.0,5506,469,25740,5506,0.22099353560440496
1.0,5292,472,23953,5292,0.22099353560440496
0.024927437254567184,69643,605,325167,69643,0.22099353560440496
1.0,84626,613,382687,84626,0.22099353560440496
1.0,96629,604,446298,96629,0.22099353560440496
1.0,4512,496,20266,4512,0.22099353560440496
1.0,78310,612,358029,78310,0.22099353560440496
1.0,99347,624,458897,99347,0.22099353560440496
1.0,90793,600,412915,90793,0.22099353560440496
1.0,80532,615,374637,80532,0.22099353560440496
1.0,69727,618,330213,69727,0.22089255931854754
0.9988938053097345,84339,611,387225,84339,0.22089255931854754
1.0,99173,617,457822,99173,0.22089255931854754
1.0,120986,623,565035,120986,0.22089255931854754
1.0,98625,607,461742,98625,0.22089255931854754
1.0,114873,614,526252,114873,0.22089255931854754
1.0,88002,608,413822,88002,0.22089255931854754
1.0,79091,602,362214,79091,0.22089255931854754
1.0,97470,609,450344,97470,0.22089255931854754
1.0,103121,601,469697,103121,0.22089255931854754
0.9192825112107623,74182,606,342719,74182,0.2207600348564383
0.9903807615230461,84308,603,380342,84308,0.2207600348564383
1.0,117503,620,541047,117503,0.2207600348564383
0.10523546435148645,122883,625,566359,122883,0.2207600348564383
1.0,100211,621,461508,100211,0.2207600348564383
1.0,111414,610,508069,111414,0.2207600348564383
0.010101010101010102,103166,619,474666,103166,0.2207600348564383
1.0,108261,616,499635,108261,0.2207600348564383
1.0,115497,622,534742,115497,0.2207600348564383
1.0,118708,632,547648,118708,0.2207600348564383
1.0,122703,660,574770,122703,0.2207600348564383
1.0,92708,653,425776,92708,0.2207600348564383
1.0,75853,638,350719,75853,0.2207600348564383
0.02054380664652568,135359,626,619365,135359,0.2207600348564383
1.0,72050,637,331284,72050,0.2207600348564383
1.0,100579,642,462819,100579,0.2207600348564383
1.0,94955,657,443145,94955,0.2207600348564383
1.0,101576,645,464504,101576,0.21713207145656183
0.0482897384305835,71165,641,327186,71165,0.21713207145656183
1.0,110420,648,511620,110420,0.21713207145656183
1.0,73655,649,336886,73655,0.21713207145656183
1.0,93450,654,429018,93450,0.21713207145656183
1.0,77240,636,356820,77240,0.21713207145656183
1.0,102775,651,467494,102775,0.21713207145656183
1.0,81213,640,373285,81213,0.21713207145656183
1.0,70722,652,319495,70722,0.21713207145656183
1.0,99378,627,457467,99378,0.21713207145656183
1.0,76345,647,350185,76345,0.21757931754473542
1.0,96663,661,445347,96663,0.21757931754473542
0.004282655246252677,110376,631,507683,110376,0.21757931754473542
1.0,89793,656,412882,89793,0.21757931754473542
1.0,68807,663,316370,68807,0.21757931754473542
1.0,72298,639,326797,72298,0.21757931754473542
1.0,133976,635,620088,133976,0.21757931754473542
1.0,177161,96,811781,177161,0.21757931754473542
0.9997851772287862,97650,634,447873,97650,0.21757931754473542
1.0,112232,630,527022,112232,0.21757931754473542
1.0,73774,659,339100,73774,0.21750297620349365
1.0,90265,664,411945,90265,0.21750297620349365
1.0,113515,672,526835,113515,0.21750297620349365
0.1397984886649874,107689,658,494913,107689,0.21750297620349365
0.0,174145,29,805120,174145,0.21750297620349365
1.0,74641,662,339977,74641,0.21750297620349365
0.028533214444939812,74400,679,341799,74400,0.21750297620349365
1.0,112788,650,518254,112788,0.21750297620349365
0.06404199475065617,123073,667,565603,123073,0.21750297620349365
1.0,96606,674,442335,96606,0.21750297620349365
1.0,169020,6,772143,169020,0.2175826547891344
1.0,112857,671,517722,112857,0.2175826547891344
1.0,119520,633,545039,119520,0.2175826547891344
1.0,108916,655,498335,108916,0.2175826547891344
1.0,124215,678,573911,124215,0.2175826547891344
1.0,95898,675,444993,95898,0.2175826547891344
1.0,176027,27,808300,176027,0.2175826547891344
1.0,81488,683,379136,81488,0.2175826547891344
0.9973169796857033,79010,670,358750,79010,0.2175826547891344
1.0,76847,676,356069,76847,0.2175826547891344
1.0,72561,689,335593,72561,0.21752122141219035
1.0,80684,668,370206,80684,0.21752122141219035
1.0,135356,644,624227,135356,0.21752122141219035
1.0,132805,629,607876,132805,0.21752122141219035
1.0,76968,684,353352,76968,0.21752122141219035
1.0,9250,700,47374,9250,0.21752122141219035
1.0,124030,646,566390,124030,0.21752122141219035
1.0,8409,704,39211,8409,0.21752122141219035
1.0,127237,665,581629,127237,0.21752122141219035
1.0,133799,687,630925,133799,0.21752122141219035
0.013167013167013167,110504,628,500136,110504,0.21712679306621582
1.0,12434,703,61484,12434,0.21712679306621582
1.0,12548,713,55087,12548,0.21712679306621582
1.0,13297,705,60350,13297,0.21712679306621582
1.0,8898,702,42337,8898,0.21712679306621582
1.0,75041,690,344808,75041,0.21712679306621582
1.0,92533,688,431927,92533,0.21712679306621582
1.0,11699,717,51339,11699,0.21712679306621582
1.0,12237,707,59470,12237,0.21712679306621582
1.0,97200,682,442074,97200,0.21712679306621582
1.0,94868,669,432761,94868,0.21703891468276343
0.14772319827895303,8778,701,41972,8778,0.21703891468276343
1.0,12908,706,64247,12908,0.21703891468276343
1.0,10119,711,45248,10119,0.21703891468276343
1.0,15206,716,70911,15206,0.21703891468276343
1.0,74668,699,338982,74668,0.21703891468276343
1.0,74501,695,342650,74501,0.21703891468276343
0.998991935483871,109329,673,498601,109329,0.21703891468276343
1.0,9157,710,42776,9157,0.21703891468276343
1.0,10652,715,45885,10652,0.21703891468276343
1.0,13172,709,60603,13172,0.217017243907554
0.08949723611476705,97042,698,446940,97042,0.217017243907554
1.0,16481,720,76013,16481,0.217017243907554
1.0,121930,666,551335,121930,0.217017243907554
1.0,12749,708,60515,12749,0.217017243907554
1.0,10344,714,47883,10344,0.217017243907554
1.0,16439,719,74722,16439,0.217017243907554
0.9785522788203753,71233,693,331793,71233,0.217017243907554
1.0,16069,724,73223,16069,0.217017243907554
1.0,87630,691,405806,87630,0.217017243907554
0.9995604395604396,11604,712,50152,11604,0.21716269012553277
1.0,13116,722,61596,13116,0.21716269012553277
1.0,15437,718,77259,15437,0.21716269012553277
1.0,11609,725,56200,11609,0.21716269012553277
1.0,103470,643,467845,103470,0.21716269012553277
1.0,14701,730,63995,14701,0.21716269012553277
0.026851450844521438,110021,680,503915,110021,0.21716269012553277
1.0,9787,732,46912,9787,0.21716269012553277
1.0,14149,726,64879,14149,0.21716269012553277
1.0,109795,696,500079,109795,0.21716269012553277
1.0,11822,723,56144,11822,0.21689997360118166
1.0,9885,731,43330,9885,0.21689997360118166
1.0,13285,727,64041,13285,0.21689997360118166
1.0,114501,681,526861,114501,0.21689997360118166
1.0,14548,740,63940,14548,0.21689997360118166
1.0,9086,734,42009,9086,0.21689997360118166
1.0,98568,686,454715,98568,0.21689997360118166
1.0,12474,746,56331,12474,0.21689997360118166
1.0,10320,733,44953,10320,0.21689997360118166
1.0,15716,738,72487,15716,0.21689997360118166
1.0,131095,677,595511,131095,0.217194982067596
1.0,12754,721,62253,12754,0.217194982067596
1.0,15053,736,67065,15053,0.217194982067596
1.0,14983,737,66535,14983,0.217194982067596
1.0,11910,744,52117,11910,0.217194982067596
1.0,11308,748,51797,11308,0.217194982067596
1.0,15296,752,67957,15296,0.217194982067596
1.0,10594,750,48280,10594,0.217194982067596
1.0,13978,741,63082,13978,0.217194982067596
1.0,15677,743,75528,15677,0.217194982067596
1.0,8129,739,37670,8129,0.21735216938283058
1.0,11050,745,50426,11050,0.21735216938283058
1.0,13033,735,59391,13033,0.21735216938283058
1.0,12007,757,52097,12007,0.21735216938283058
1.0,11880,755,51217,11880,0.21735216938283058
1.0,16594,751,75943,16594,0.21735216938283058
1.0,8084,742,33325,8084,0.21735216938283058
0.12178838761885495,133154,685,614297,133154,0.21735216938283058
1.0,120042,692,554119,120042,0.21735216938283058
1.0,13342,759,60604,13342,0.21735216938283058
1.0,10234,754,42275,10234,0.2179998333661388
0.14103585657370518,13492,728,62534,13492,0.2179998333661388
1.0,13758,769,61698,13758,0.2179998333661388
1.0,14707,764,65453,14707,0.2179998333661388
1.0,11818,768,53907,11818,0.2179998333661388
1.0,15320,763,73257,15320,0.2179998333661388
1.0,16149,761,80477,16149,0.2179998333661388
0.012738853503184714,13189,729,61251,13189,0.2179998333661388
1.0,11415,749,53383,11415,0.2179998333661388
1.0,12200,753,59100,12200,0.2179998333661388
1.0,12882,747,58418,12882,0.21777530990059074
1.0,15482,760,66124,15482,0.21777530990059074
1.0,13368,777,60369,13368,0.21777530990059074
1.0,8559,767,37451,8559,0.21777530990059074
1.0,10657,778,49768,10657,0.21777530990059074
0.9992800575953924,8528,773,38547,8528,0.21777530990059074
1.0,11218,765,49668,11218,0.21777530990059074
1.0,9823,779,42080,9823,0.21777530990059074
1.0,8270,766,35461,8270,0.21777530990059074
1.0,111044,697,510446,111044,0.21777530990059074
1.0,7855,762,37346,7855,0.2181893967377504
0.006858122588941277,12783,774,57597,12783,0.2181893967377504
1.0,130058,694,596840,130058,0.2181893967377504
1.0,12062,780,57005,12062,0.2181893967377504
1.0,9321,772,46464,9321,0.2181893967377504
1.0,15972,771,73577,15972,0.2181893967377504
1.0,14781,775,69273,14781,0.2181893967377504
1.0,15217,794,68289,15217,0.2181893967377504
1.0,14777,783,63786,14777,0.2181893967377504
1.0,12527,792,62479,12527,0.2181893967377504
1.0,8138,784,39906,8138,0.21793649787817873
1.0,10452,799,51548,10452,0.21793649787817873
1.0,9065,789,38737,9065,0.21793649787817873
1.0,14571,790,62795,14571,0.21793649787817873
1.0,15308,758,73135,15308,0.21793649787817873
1.0,11398,796,51962,11398,0.21793649787817873
1.0,13411,795,62054,13411,0.21793649787817873
1.0,13354,787,59338,13354,0.21793649787817873
1.0,16226,793,74229,16226,0.21793649787817873
1.0,15746,797,76894,15746,0.21793649787817873
0.010582010582010581,8698,781,38836,8698,0.2179754449910835
1.0,15785,786,72213,15785,0.2179754449910835
1.0,7968,776,39232,7968,0.2179754449910835
1.0,16120,782,74442,16120,0.2179754449910835
1.0,9476,788,45777,9476,0.2179754449910835
1.0,14694,791,67230,14694,0.2179754449910835
1.0,15683,756,74437,15683,0.2179754449910835
1.0,15061,785,64931,15061,0.2179754449910835
0.09731395860854249,15773,770,74586,15773,0.2179754449910835
1.0,9202,798,42894,9202,0.2179754449910835
